Epoch	EpochBatchSize	VALORLoss	PolicyLoss	Time
0	20	1.9061579e-08	5.036288e-06	5.6131062507629395
1	20	2.5783445e-08	4.487212e-06	6.17007303237915
2	20	1.7206983e-08	3.309896e-06	6.745300531387329
3	20	1.4958875e-08	2.9790035e-06	7.322869300842285
4	20	3.53862e-08	6.305384e-06	7.898921489715576
5	20	1.6723044e-08	3.8126345e-06	8.426076412200928
6	20	1.8355973e-08	5.0417248e-06	8.951192855834961
7	20	2.640193e-08	4.120927e-06	9.508275032043457
8	20	1.6320381e-08	3.5440232e-06	10.074726343154907
9	20	1.1567827e-08	3.3509496e-06	10.620234727859497
10	20	2.1209143e-08	6.3294756e-06	11.184182167053223
11	20	2.3384091e-08	2.1537728e-06	11.727164268493652
12	20	7.830493e-09	3.1141433e-06	12.252582311630249
13	20	2.2586025e-08	3.800241e-06	12.808658599853516
14	20	5.9895995e-09	2.9199896e-06	13.345007419586182
15	20	1.220984e-08	3.5502865e-06	13.896093845367432
16	20	4.341982e-09	4.063243e-06	14.462007999420166
17	20	2.8276035e-09	3.508049e-06	15.035899877548218
18	20	1.7162908e-08	2.8739692e-06	15.601563215255737
19	20	1.2024048e-08	4.61563e-06	16.13750910758972
20	20	8.0381115e-09	2.0054244e-06	16.66596269607544
21	20	1.8293903e-08	4.2245265e-06	17.197972297668457
22	20	2.0957831e-08	3.2606e-06	17.720129013061523
23	20	9.4438395e-09	1.8653324e-06	18.251833200454712
24	20	6.601593e-09	2.2156742e-06	18.753511428833008
25	20	2.206365e-08	3.4873246e-06	19.29644799232483
26	20	2.6818308e-08	4.340615e-06	19.902198314666748
27	20	1.8680925e-08	3.6108245e-06	20.442409992218018
28	20	8.452647e-09	1.5079017e-06	20.98506999015808
29	20	1.4403332e-08	2.6737446e-06	21.534353733062744
30	20	1.2236927e-08	3.3749961e-06	22.071979761123657
31	20	2.6989193e-08	5.4350526e-06	22.604015827178955
32	20	2.8312476e-08	5.1619104e-06	23.15872311592102
33	20	1.2360675e-08	1.9905442e-06	23.70056462287903
34	20	1.6169059e-08	2.36042e-06	24.219482898712158
35	20	1.5651965e-08	3.190405e-06	24.751434087753296
36	20	2.2306008e-08	4.6339524e-06	25.30235242843628
37	20	1.2597914e-08	3.3179028e-06	25.850077867507935
38	20	2.9516633e-08	4.776176e-06	26.42955493927002
39	20	1.7879591e-08	5.1125935e-06	26.968584537506104
40	20	2.9502093e-08	4.6936475e-06	27.536574363708496
41	20	2.9021965e-08	4.6021646e-06	28.11141610145569
42	20	1.6201167e-08	4.3146115e-06	28.669193506240845
43	20	1.6769334e-08	2.5551303e-06	29.2253897190094
44	20	7.6954025e-09	3.472493e-06	29.779846668243408
45	20	7.7625995e-09	1.7787e-06	30.335078239440918
46	20	5.708368e-09	2.2618005e-06	30.89325785636902
47	20	1.635579e-08	3.2409298e-06	31.45082926750183
48	20	2.2117652e-08	3.3562706e-06	31.99971866607666
49	20	3.2045637e-08	4.438888e-06	32.59423613548279
50	20	7.684161e-09	4.4998187e-06	33.15951752662659
51	20	1.5964517e-08	4.189603e-06	33.723238468170166
52	20	1.6840321e-08	3.3075946e-06	34.29525065422058
53	20	1.8055994e-08	2.469864e-06	34.84062886238098
54	20	2.8723244e-08	4.512196e-06	35.39847278594971
55	20	1.7001408e-08	3.6151312e-06	35.94865369796753
56	20	2.9031721e-09	3.7918137e-06	36.50908279418945
57	20	1.8424592e-08	2.4065575e-06	37.08147573471069
58	20	1.10732845e-08	2.6519588e-06	37.634918451309204
59	20	1.3980481e-08	3.4241918e-06	38.19457936286926
60	20	1.084891e-08	2.6167022e-06	38.746097803115845
61	20	1.8342693e-08	2.458649e-06	39.35168433189392
62	20	1.9211774e-08	4.135835e-06	39.90643334388733
63	20	1.2507014e-08	1.8059034e-06	40.49470806121826
64	20	1.0566865e-08	2.4500926e-06	41.04796242713928
65	20	2.3231067e-08	3.9503348e-06	41.64450979232788
66	20	3.093483e-08	4.519973e-06	42.22221517562866
67	20	1.3358769e-08	5.3677604e-06	42.77131152153015
68	20	3.4735926e-08	4.805407e-06	43.351049184799194
69	20	1.0152454e-08	2.289823e-06	44.095048666000366
70	20	1.79495e-08	2.690554e-06	44.80426788330078
71	20	4.574553e-09	4.2684933e-06	45.679611921310425
72	20	1.9534443e-08	2.6999462e-06	46.705971240997314
73	20	7.563722e-09	3.0211288e-06	47.36955237388611
74	20	1.6314512e-08	2.9841333e-06	48.05260705947876
75	20	1.7559294e-08	4.324712e-06	48.7501220703125
76	20	1.9923657e-08	2.8175646e-06	49.57925033569336
77	20	1.883895e-08	3.996065e-06	50.14651155471802
78	20	4.0849644e-09	2.601655e-06	50.6684844493866
79	20	1.6359696e-08	1.6378223e-06	51.227317094802856
80	20	2.3963372e-08	3.3179065e-06	52.01813530921936
